user_id,name,age,location,preferences,attended_events,social_connections,exploration_score
U0048,Jason Jones,51,"Madrid, Spain","['Food', 'Theater']","['E0005', 'E0036', 'E0048', 'E0049', 'E0049', 'E0103', 'E0174', 'E0174', 'E0174', 'E0174', 'E0306', 'E0317', 'E0317', 'E0317', 'E0342', 'E0345', 'E0400', 'E0400', 'E0400', 'E0400', 'E0400', 'E0400', 'E0483', 'E0483', 'E0483', 'E0486']","['U3658', 'U6642', 'U1463', 'U2700', 'U5322', 'U6851', 'U3527', 'U1836', 'U2544', 'U5216', 'U5795', 'U4168', 'U4447', 'U0634', 'U6361', 'U3402']",0.7
U0049,Charles Garcia,40,"Mumbai, India",['Food'],"['E0048', 'E0048', 'E0076', 'E0158', 'E0158', 'E0158', 'E0158', 'E0188', 'E0188', 'E0188', 'E0191', 'E0232', 'E0279', 'E0303', 'E0303', 'E0308', 'E0316', 'E0316', 'E0327', 'E0359', 'E0371', 'E0378', 'E0378', 'E0378', 'E0378', 'E0386', 'E0386', 'E0386', 'E0386', 'E0389', 'E0448']","['U5725', 'U4006', 'U2212', 'U1808', 'U1455']",0.99
U0050,Erin Jackson,51,"London, United Kingdom",['Theater'],"['E0063', 'E0081', 'E0081', 'E0081', 'E0081', 'E0084', 'E0136', 'E0138', 'E0168', 'E0168', 'E0243', 'E0244', 'E0282', 'E0282', 'E0282', 'E0286', 'E0286', 'E0307', 'E0309', 'E0327', 'E0360', 'E0360', 'E0360', 'E0360', 'E0370', 'E0499']","['U2905', 'U5100', 'U2688', 'U2592', 'U4409', 'U5827', 'U1441', 'U1785', 'U4272', 'U5729', 'U6974', 'U0375', 'U5667', 'U6040', 'U2050', 'U6720']",0.04
U0051,Steven Cervantes,42,"Sydney, Australia","['Music', 'Literature']","['E0008', 'E0015', 'E0015', 'E0030', 'E0030', 'E0046', 'E0052', 'E0052', 'E0105', 'E0116', 'E0116', 'E0116', 'E0149', 'E0149', 'E0183', 'E0183', 'E0183', 'E0235', 'E0235', 'E0249', 'E0249', 'E0326', 'E0386', 'E0386']","['U4891', 'U6220', 'U6054', 'U3509', 'U6179', 'U0903', 'U3746', 'U3955', 'U3102', 'U1629', 'U3161', 'U5136', 'U0460', 'U3939']",0.9
U0052,Christina Lopez,29,"London, United Kingdom","['Film', 'Food', 'Art']","['E0036', 'E0063', 'E0074', 'E0126', 'E0220', 'E0237', 'E0237', 'E0244', 'E0244', 'E0244', 'E0282', 'E0282', 'E0326', 'E0341', 'E0356', 'E0363', 'E0363', 'E0363', 'E0370', 'E0370', 'E0381', 'E0381', 'E0381', 'E0430', 'E0456', 'E0456', 'E0463', 'E0479', 'E0479']","['U6864', 'U2234', 'U4797', 'U0443', 'U3763', 'U0508', 'U1531', 'U0558', 'U0269', 'U1935', 'U0771', 'U0348', 'U3277', 'U0418', 'U3618', 'U5139', 'U5166']",0.1
U0053,Julie Moss,48,"Moscow, Russia","['Sports', 'Food', 'Tech']","['E0057', 'E0057', 'E0084', 'E0084', 'E0084', 'E0087', 'E0087', 'E0125', 'E0125', 'E0164', 'E0176', 'E0266', 'E0290', 'E0290', 'E0313', 'E0327', 'E0329', 'E0344', 'E0344', 'E0347', 'E0347', 'E0356', 'E0398', 'E0398', 'E0402', 'E0412', 'E0412', 'E0443', 'E0443', 'E0443', 'E0461', 'E0461', 'E0461', 'E0484']","['U3355', 'U0872', 'U1589', 'U2908', 'U6971', 'U1788', 'U4788', 'U6190', 'U2539', 'U2987', 'U3989', 'U3158', 'U4498', 'U4678', 'U6213']",0.57
U0054,Kathryn Moreno,50,"Singapore, Singapore","['Sports', 'Comedy', 'Workshops']","['E0010', 'E0010', 'E0088', 'E0093', 'E0093', 'E0120', 'E0120', 'E0156', 'E0156', 'E0206', 'E0337', 'E0337', 'E0352', 'E0352', 'E0382', 'E0386', 'E0407', 'E0407', 'E0423', 'E0423', 'E0442', 'E0496', 'E0496']","['U5855', 'U6495', 'U6877', 'U3046', 'U0453', 'U5885', 'U0523', 'U6645', 'U3798', 'U5323', 'U3265', 'U2924', 'U2361', 'U2934', 'U1402']",0.21
U0055,Logan Greene,65,"Sydney, Australia","['Theater', 'Music']","['E0052', 'E0053', 'E0053', 'E0065', 'E0078', 'E0078', 'E0078', 'E0086', 'E0097', 'E0100', 'E0100', 'E0230', 'E0237', 'E0249', 'E0249', 'E0310', 'E0310', 'E0488']","['U6235', 'U1517', 'U0114', 'U4004', 'U3147', 'U2166', 'U4486', 'U3807', 'U6038', 'U3899', 'U1514', 'U6896', 'U1987']",0.7
U0056,Tiffany Moss,41,"Toronto, Canada","['Food', 'Workshops']","['E0069', 'E0076', 'E0076', 'E0076', 'E0107', 'E0107', 'E0107', 'E0108', 'E0131', 'E0131', 'E0191', 'E0238', 'E0238', 'E0238', 'E0257', 'E0257', 'E0257', 'E0325', 'E0325', 'E0372', 'E0372', 'E0372', 'E0372', 'E0379', 'E0385', 'E0388', 'E0388', 'E0433', 'E0480', 'E0480', 'E0480', 'E0480', 'E0480', 'E0494', 'E0494', 'E0494', 'E0494']","['U2859', 'U0462', 'U4582', 'U4117', 'U2540', 'U0629', 'U6028', 'U0441', 'U2382', 'U2896', 'U4616', 'U1235', 'U2546', 'U1188', 'U5982', 'U2403', 'U2710']",0.86
U0057,Daniel Clark,44,"Singapore, Singapore","['Theater', 'Literature', 'Comedy']","['E0010', 'E0010', 'E0010', 'E0078', 'E0165', 'E0186', 'E0186', 'E0217', 'E0285', 'E0289', 'E0352', 'E0352', 'E0352', 'E0364', 'E0442', 'E0496', 'E0496', 'E0498', 'E0498']","['U4357', 'U5394', 'U0840', 'U0353', 'U2776', 'U4290']",0.23
U0058,Christina Rodriguez,31,"Los Angeles, United States",['Art'],"['E0036', 'E0039', 'E0039', 'E0079', 'E0094', 'E0109', 'E0109', 'E0119', 'E0244', 'E0244', 'E0244', 'E0272', 'E0272', 'E0272', 'E0301', 'E0312', 'E0312', 'E0377', 'E0404', 'E0418', 'E0445', 'E0494']","['U5097', 'U2920', 'U4460', 'U2933', 'U0645']",0.45
U0059,Ann Palmer,33,"Shanghai, China","['Tech', 'Food']","['E0016', 'E0016', 'E0020', 'E0022', 'E0102', 'E0102', 'E0102', 'E0102', 'E0109', 'E0118', 'E0136', 'E0184', 'E0205', 'E0260', 'E0260', 'E0268', 'E0268', 'E0302', 'E0302', 'E0302', 'E0302', 'E0302', 'E0329', 'E0336', 'E0358', 'E0394', 'E0398', 'E0398', 'E0398', 'E0399', 'E0399', 'E0399', 'E0408', 'E0416', 'E0478', 'E0478']","['U2587', 'U5051', 'U0918', 'U4652', 'U6445', 'U6732', 'U5274', 'U4628', 'U2322', 'U6435', 'U3617']",0.83
U0060,Sarah Nunez,34,"Mumbai, India","['Film', 'Tech', 'Workshops']","['E0029', 'E0047', 'E0048', 'E0048', 'E0054', 'E0054', 'E0054', 'E0054', 'E0107', 'E0107', 'E0135', 'E0135', 'E0137', 'E0188', 'E0232', 'E0232', 'E0232', 'E0308', 'E0311', 'E0347', 'E0347', 'E0378', 'E0386', 'E0386', 'E0448', 'E0448', 'E0461', 'E0461', 'E0461', 'E0461', 'E0461']","['U0902', 'U3521', 'U0105', 'U1766', 'U2674', 'U6464', 'U5277', 'U1765', 'U1459', 'U6708', 'U3634', 'U1052', 'U2961', 'U4840', 'U6477', 'U6455', 'U3189', 'U6271', 'U0548', 'U2278']",0.71
U0061,Devin Silva,27,"Singapore, Singapore",['Food'],"['E0010', 'E0010', 'E0019', 'E0078', 'E0139', 'E0139', 'E0153', 'E0153', 'E0153', 'E0153', 'E0165', 'E0172', 'E0172', 'E0172', 'E0194', 'E0243', 'E0249', 'E0249', 'E0337', 'E0343', 'E0442', 'E0496']","['U4773', 'U6636', 'U6688', 'U5778', 'U3685', 'U2082', 'U0283', 'U6907', 'U4991', 'U5925', 'U5176']",0.67
U0062,Sarah Bennett,38,"Istanbul, Turkey",['Workshops'],"['E0011', 'E0011', 'E0046', 'E0103', 'E0133', 'E0133', 'E0168', 'E0197', 'E0289', 'E0324', 'E0335', 'E0335', 'E0335', 'E0419', 'E0448', 'E0476', 'E0476', 'E0476', 'E0476', 'E0476']","['U6253', 'U2549', 'U0480', 'U0217', 'U2031', 'U3011', 'U2764', 'U4151', 'U6570', 'U0080', 'U1658', 'U2048', 'U0691', 'U1365', 'U0196', 'U5790', 'U0935', 'U3501', 'U6032', 'U2861']",0.94
U0063,Leah Alexander,26,"Bangkok, Thailand","['Sports', 'Film']","['E0151', 'E0151', 'E0151', 'E0151', 'E0154', 'E0154', 'E0185', 'E0185', 'E0217', 'E0217', 'E0217', 'E0234', 'E0234', 'E0234', 'E0260', 'E0260', 'E0260', 'E0261', 'E0274', 'E0315', 'E0315', 'E0360', 'E0370', 'E0418', 'E0418', 'E0418', 'E0418', 'E0418', 'E0418', 'E0418', 'E0439', 'E0439', 'E0471']","['U4358', 'U1492', 'U1951', 'U2405', 'U6336', 'U5981', 'U1858']",0.42
U0064,Danielle Blankenship,59,"Moscow, Russia",['Sports'],"['E0006', 'E0087', 'E0110', 'E0113', 'E0120', 'E0125', 'E0176', 'E0272', 'E0272', 'E0272', 'E0272', 'E0290', 'E0290', 'E0329', 'E0370', 'E0392', 'E0392', 'E0392', 'E0392', 'E0398', 'E0398', 'E0398', 'E0398', 'E0398', 'E0402', 'E0429', 'E0468']","['U0789', 'U3443', 'U3710', 'U4528', 'U0440', 'U6972', 'U3905', 'U6723', 'U0929', 'U0544', 'U3823']",0.74
U0065,Amber Delgado,21,"Sydney, Australia","['Literature', 'Tech']","['E0013', 'E0013', 'E0013', 'E0018', 'E0018', 'E0046', 'E0096', 'E0112', 'E0116', 'E0213', 'E0231', 'E0231', 'E0300', 'E0300', 'E0327', 'E0327', 'E0327', 'E0382', 'E0382', 'E0450', 'E0450', 'E0460']","['U0482', 'U2555', 'U5209', 'U0778', 'U4793', 'U6291', 'U3992', 'U6561', 'U6812', 'U4258', 'U5868', 'U3241', 'U2029', 'U6624', 'U2719', 'U1175', 'U1684', 'U1457', 'U6612', 'U5035']",0.28
U0066,Paul Green,53,"Toronto, Canada",['Literature'],"['E0031', 'E0031', 'E0031', 'E0045', 'E0064', 'E0131', 'E0143', 'E0143', 'E0143', 'E0172', 'E0197', 'E0197', 'E0209', 'E0256', 'E0301', 'E0301', 'E0329', 'E0372', 'E0375', 'E0375', 'E0388', 'E0408', 'E0480', 'E0493', 'E0681']","['U2372', 'U1069', 'U0273', 'U3380', 'U3109', 'U6620', 'U3349', 'U2305', 'U4092', 'U1628', 'U0437', 'U6067', 'U1312', 'U0216', 'U1031', 'U6881', 'U6771', 'U1928', 'U3944', 'U6525']",0.3
U0067,Sabrina Lewis,49,"Tokyo, Japan",['Comedy'],"['E0008', 'E0029', 'E0039', 'E0039', 'E0049', 'E0049', 'E0091', 'E0091', 'E0112', 'E0112', 'E0112', 'E0112', 'E0130', 'E0164', 'E0176', 'E0177', 'E0177', 'E0177', 'E0179', 'E0199', 'E0199', 'E0208', 'E0210', 'E0219', 'E0219', 'E0326', 'E0347', 'E0363', 'E0363', 'E0443', 'E0443', 'E0446', 'E0469', 'E0469', 'E0469', 'E0482', 'E0482', 'E0482']","['U0057', 'U0104', 'U3429', 'U5925', 'U6020', 'U4434', 'U6314', 'U6229', 'U0412', 'U0607', 'U3054']",0.5
U0068,Marcus Burton,62,"Singapore, Singapore",['Literature'],"['E0078', 'E0088', 'E0153', 'E0153', 'E0272', 'E0272', 'E0352', 'E0352', 'E0419', 'E0419', 'E0419']","['U3836', 'U2740', 'U4809', 'U3487', 'U3531', 'U2953', 'U0258', 'U3001', 'U4234', 'U5182', 'U4590', 'U4715', 'U3552', 'U6968', 'U3507', 'U1480', 'U1426']",0.22
U0069,Alexandra Weeks,65,"Shanghai, China","['Art', 'Sports', 'Workshops']","['E0022', 'E0038', 'E0038', 'E0038', 'E0050', 'E0095', 'E0102', 'E0177', 'E0177', 'E0186', 'E0186', 'E0224', 'E0224', 'E0224', 'E0224', 'E0225', 'E0260', 'E0260', 'E0305', 'E0308', 'E0401', 'E0401', 'E0408', 'E0459', 'E0459']","['U2378', 'U6648', 'U3433', 'U4680', 'U1586', 'U6476', 'U3268', 'U4158', 'U1608', 'U3034', 'U6957', 'U1475']",0.15
U0070,Richard Harrison,53,"Bangkok, Thailand","['Theater', 'Food', 'Literature']","['E0006', 'E0022', 'E0057', 'E0057', 'E0060', 'E0069', 'E0069', 'E0120', 'E0120', 'E0120', 'E0120', 'E0150', 'E0224', 'E0224', 'E0224', 'E0274', 'E0274', 'E0274', 'E0358', 'E0358', 'E0434', 'E0434', 'E0434', 'E0438', 'E0463']","['U2085', 'U4620', 'U1913', 'U6316', 'U3861']",0.96
U0071,Brittany Fisher,36,"Cape Town, South Africa",['Food'],"['E0061', 'E0064', 'E0064', 'E0064', 'E0064', 'E0064', 'E0064', 'E0077', 'E0077', 'E0117', 'E0117', 'E0117', 'E0117', 'E0117', 'E0258', 'E0258', 'E0258', 'E0258', 'E0313', 'E0366', 'E0377', 'E0377', 'E0377', 'E0377', 'E0424', 'E0424']","['U5113', 'U1002', 'U0587', 'U4279', 'U5150', 'U3404', 'U3940']",0.51
U0072,Margaret Turner,53,"Seoul, South Korea",['Literature'],"['E0005', 'E0015', 'E0023', 'E0032', 'E0032', 'E0032', 'E0034', 'E0034', 'E0034', 'E0036', 'E0122', 'E0171', 'E0194', 'E0234', 'E0234', 'E0295', 'E0301', 'E0301', 'E0310', 'E0310', 'E0360', 'E0392', 'E0392', 'E0393']","['U0767', 'U0889', 'U5604', 'U4358', 'U4359', 'U5621', 'U0676', 'U6411', 'U2352', 'U0060', 'U1271', 'U0169', 'U1596', 'U4552', 'U0702', 'U0671', 'U3739', 'U0845']",0.28
U0073,Derek Adkins,41,"Singapore, Singapore",['Art'],"['E0108', 'E0108', 'E0108', 'E0108', 'E0165', 'E0165', 'E0186', 'E0186', 'E0217', 'E0247', 'E0247', 'E0247', 'E0334', 'E0337', 'E0343', 'E0343', 'E0343', 'E0343', 'E0360', 'E0381', 'E0381', 'E0398', 'E0421', 'E0421', 'E0421', 'E0442', 'E0442', 'E0496', 'E0496', 'E0496']","['U0208', 'U3447', 'U2793', 'U6222', 'U6194', 'U5222', 'U6713', 'U3869', 'U0296', 'U0373', 'U6548', 'U0290', 'U4402', 'U4856', 'U3451', 'U6245', 'U4562', 'U4503', 'U4517']",0.58
U0074,Cassandra Johnson,60,"Los Angeles, United States","['Theater', 'Literature']","['E0024', 'E0024', 'E0077', 'E0079', 'E0094', 'E0098', 'E0098', 'E0158', 'E0158', 'E0160', 'E0160', 'E0169', 'E0181', 'E0181', 'E0265', 'E0274', 'E0274', 'E0280', 'E0464', 'E0464', 'E0464', 'E0464', 'E0464']","['U4394', 'U3056', 'U3169', 'U5079', 'U5814']",0.87
U0075,Sarah Wilson,40,"Paris, France","['Literature', 'Food']","['E0017', 'E0089', 'E0089', 'E0173', 'E0206', 'E0251', 'E0251', 'E0260', 'E0267', 'E0310', 'E0353', 'E0357', 'E0357', 'E0368', 'E0368', 'E0368', 'E0392', 'E0409', 'E0478', 'E0488']","['U0832', 'U3047', 'U5006', 'U3076', 'U0040', 'U5782', 'U6165', 'U0891', 'U0319', 'U2180', 'U1534', 'U4586', 'U1322', 'U2247', 'U3125', 'U3659', 'U4154', 'U4934', 'U2416']",0.4
U0076,Nathan Robinson,54,"Tokyo, Japan",['Food'],"['E0029', 'E0029', 'E0039', 'E0049', 'E0091', 'E0091', 'E0171', 'E0219', 'E0219', 'E0252', 'E0258', 'E0258', 'E0329', 'E0432', 'E0432', 'E0432', 'E0432', 'E0439', 'E0439', 'E0446', 'E0446', 'E0446', 'E0460', 'E0460', 'E0460', 'E0460', 'E0460', 'E0481', 'E0481', 'E0481', 'E0481']","['U2383', 'U4454', 'U0773', 'U1544', 'U1658', 'U2119', 'U5369', 'U1360', 'U2980', 'U2815', 'U5157']",0.88
U0077,Ashley Raymond,57,"Singapore, Singapore",['Tech'],"['E0009', 'E0010', 'E0078', 'E0263', 'E0263', 'E0263', 'E0285', 'E0304', 'E0337', 'E0343', 'E0343', 'E0442', 'E0442', 'E0442', 'E0442', 'E0497']","['U0931', 'U4262', 'U5268', 'U1631', 'U5899', 'U5204', 'U2812', 'U2417', 'U4884', 'U1402', 'U1864', 'U4248', 'U6928', 'U2389']",0.27
U0078,Michael Todd,36,"Istanbul, Turkey","['Workshops', 'Comedy']","['E0053', 'E0053', 'E0103', 'E0158', 'E0158', 'E0180', 'E0180', 'E0273', 'E0274', 'E0274', 'E0320', 'E0331', 'E0335', 'E0335', 'E0335', 'E0335', 'E0335', 'E0335', 'E0335', 'E0374', 'E0396', 'E0396', 'E0396', 'E0449', 'E0482']","['U3933', 'U0399', 'U3636', 'U5693', 'U0040', 'U6251', 'U2201', 'U0349', 'U2700', 'U2516', 'U3722', 'U3262', 'U1882', 'U3382', 'U1884']",0.94
U0079,Amber Benton,57,"Bangkok, Thailand","['Food', 'Tech', 'Film']","['E0006', 'E0006', 'E0006', 'E0006', 'E0073', 'E0073', 'E0102', 'E0102', 'E0102', 'E0121', 'E0171', 'E0185', 'E0193', 'E0193', 'E0261', 'E0261', 'E0269', 'E0274', 'E0278', 'E0278', 'E0278', 'E0278', 'E0278', 'E0278', 'E0278', 'E0278', 'E0278', 'E0278', 'E0300', 'E0308', 'E0360', 'E0430', 'E0463', 'E0491', 'E0491']","['U4929', 'U3264', 'U3226', 'U4910', 'U3147', 'U4357', 'U2788', 'U0248', 'U3829']",0.63
U0080,Bailey Green,45,"London, United Kingdom",['Workshops'],"['E0063', 'E0063', 'E0074', 'E0074', 'E0136', 'E0168', 'E0252', 'E0281', 'E0281', 'E0281', 'E0286', 'E0286', 'E0286', 'E0323', 'E0323', 'E0323', 'E0327', 'E0341', 'E0341', 'E0356', 'E0356', 'E0437', 'E0479']","['U0498', 'U3905', 'U6280', 'U5675', 'U5535', 'U6014', 'U5583', 'U0601']",0.96
U0081,Joshua Romero,60,"Istanbul, Turkey",['Theater'],"['E0007', 'E0007', 'E0007', 'E0011', 'E0011', 'E0011', 'E0027', 'E0027', 'E0075', 'E0075', 'E0104', 'E0104', 'E0111', 'E0111', 'E0111', 'E0117', 'E0133', 'E0133', 'E0215', 'E0215', 'E0221', 'E0221', 'E0221', 'E0250', 'E0275', 'E0335', 'E0335', 'E0396', 'E0396', 'E0396', 'E0396', 'E0476', 'E0476', 'E0476']","['U3297', 'U2821', 'U2955', 'U0719', 'U2884', 'U4234', 'U1482', 'U5240', 'U2138']",0.21
U0082,Olivia Elliott,37,"Toronto, Canada",['Art'],"['E0053', 'E0053', 'E0060', 'E0066', 'E0066', 'E0076', 'E0103', 'E0108', 'E0108', 'E0108', 'E0108', 'E0157', 'E0209', 'E0226', 'E0231', 'E0232', 'E0232', 'E0375', 'E0375', 'E0383', 'E0383', 'E0383', 'E0397', 'E0435', 'E0435', 'E0435', 'E0435', 'E0452', 'E0452', 'E0494']","['U5919', 'U5089', 'U6248', 'U5661', 'U1821', 'U0944', 'U6283', 'U5528', 'U1332', 'U3167', 'U1969', 'U6172', 'U6481', 'U2657', 'U6098', 'U2640', 'U4474']",0.19
U0083,Amber Richard,51,"Shanghai, China","['Sports', 'Music']","['E0016', 'E0022', 'E0022', 'E0022', 'E0053', 'E0092', 'E0095', 'E0095', 'E0095', 'E0095', 'E0104', 'E0109', 'E0148', 'E0187', 'E0260', 'E0261', 'E0268', 'E0268', 'E0305', 'E0305', 'E0333', 'E0343', 'E0343', 'E0360', 'E0413', 'E0486']","['U2527', 'U4246', 'U1645', 'U2481', 'U0807', 'U1156']",0.95
U0084,Taylor Clark,20,"Paris, France",['Theater'],"['E0058', 'E0089', 'E0089', 'E0089', 'E0089', 'E0125', 'E0125', 'E0125', 'E0150', 'E0206', 'E0255', 'E0277', 'E0277', 'E0277', 'E0277', 'E0277', 'E0298', 'E0298', 'E0353', 'E0392', 'E0401', 'E0432', 'E0432', 'E0432', 'E0488']","['U6349', 'U2712', 'U0799', 'U1190', 'U1872', 'U6183', 'U0822', 'U3659', 'U0208', 'U3356']",0.63
U0085,Bobby Fox,52,"Toronto, Canada","['Art', 'Film']","['E0007', 'E0007', 'E0008', 'E0025', 'E0040', 'E0076', 'E0090', 'E0107', 'E0108', 'E0108', 'E0110', 'E0231', 'E0231', 'E0257', 'E0270', 'E0270', 'E0270', 'E0270', 'E0354', 'E0354', 'E0354', 'E0354', 'E0365', 'E0366', 'E0366', 'E0372', 'E0372', 'E0372', 'E0372', 'E0379', 'E0379', 'E0379', 'E0379', 'E0388', 'E0388', 'E0397', 'E0433', 'E0466', 'E0493', 'E0497', 'E0497', 'E0497', 'E0497']","['U4099', 'U2531', 'U6166', 'U1095', 'U0152', 'U0943', 'U1400', 'U0415', 'U6183']",0.61
U0086,Tabitha Krause,20,"Moscow, Russia","['Food', 'Tech']","['E0021', 'E0021', 'E0021', 'E0021', 'E0057', 'E0087', 'E0087', 'E0088', 'E0088', 'E0120', 'E0120', 'E0120', 'E0162', 'E0162', 'E0177', 'E0177', 'E0177', 'E0248', 'E0248', 'E0260', 'E0275', 'E0283', 'E0290', 'E0384', 'E0395', 'E0398', 'E0398', 'E0398', 'E0398', 'E0402', 'E0402', 'E0402', 'E0402', 'E0402', 'E0430', 'E0457', 'E0462', 'E0475']","['U0324', 'U1234', 'U0936', 'U3758', 'U6100', 'U2345', 'U6099', 'U6822', 'U6722', 'U1208', 'U0514', 'U3907', 'U2397', 'U5398', 'U1442', 'U3459']",0.7
U0087,Christopher Bryant,63,"Moscow, Russia",['Music'],"['E0057', 'E0110', 'E0176', 'E0176', 'E0176', 'E0179', 'E0179', 'E0179', 'E0179', 'E0208', 'E0230', 'E0266', 'E0269', 'E0305', 'E0322', 'E0329', 'E0329', 'E0344', 'E0344', 'E0372', 'E0372', 'E0372', 'E0469', 'E0469', 'E0484', 'E0484', 'E0484']","['U3986', 'U4286', 'U0920', 'U0579', 'U2522', 'U0248', 'U4884', 'U2312', 'U1609', 'U2921', 'U4761']",0.64
U0088,Nicholas Scott,39,"Paris, France",['Workshops'],"['E0021', 'E0048', 'E0048', 'E0085', 'E0099', 'E0099', 'E0104', 'E0104', 'E0105', 'E0163', 'E0163', 'E0246', 'E0246', 'E0246', 'E0246', 'E0266', 'E0266', 'E0267', 'E0280', 'E0280', 'E0280', 'E0280', 'E0280', 'E0280', 'E0280', 'E0287', 'E0287', 'E0353', 'E0353', 'E0454', 'E0462', 'E0462', 'E0474', 'E0474', 'E0474', 'E0488']","['U6373', 'U4405', 'U0734', 'U6587', 'U6327', 'U5877', 'U1283', 'U3089', 'U0403', 'U0252', 'U3134', 'U2518', 'U2561', 'U6332']",0.63
U0089,Bryan Hutchinson,53,"London, United Kingdom","['Workshops', 'Tech']","['E0040', 'E0040', 'E0060', 'E0117', 'E0136', 'E0141', 'E0141', 'E0243', 'E0247', 'E0247', 'E0251', 'E0251', 'E0252', 'E0252', 'E0266', 'E0266', 'E0266', 'E0266', 'E0293', 'E0293', 'E0309', 'E0356', 'E0356', 'E0375', 'E0375', 'E0406', 'E0435', 'E0435', 'E0435', 'E0435', 'E0474', 'E0499', 'E0499']","['U3295', 'U2668', 'U5264', 'U1310', 'U4586', 'U1835', 'U4353', 'U2146', 'U2275', 'U0055', 'U4358', 'U2916', 'U0412', 'U5125', 'U6752', 'U2560', 'U0013', 'U4149', 'U0029']",0.92
U0090,Kenneth Tyler,56,"Dubai, United Arab Emirates",['Tech'],"['E0070', 'E0070', 'E0070', 'E0101', 'E0108', 'E0108', 'E0129', 'E0150', 'E0150', 'E0150', 'E0255', 'E0255', 'E0270', 'E0279', 'E0279', 'E0308', 'E0347', 'E0372', 'E0420', 'E0427', 'E0427', 'E0427', 'E0429', 'E0489', 'E0489']","['U2101', 'U5864', 'U2714', 'U2459', 'U0066', 'U0952', 'U6463', 'U4996', 'U1350', 'U4672']",0.61
U0091,Patricia Thompson,36,"Tokyo, Japan",['Sports'],"['E0002', 'E0002', 'E0039', 'E0039', 'E0039', 'E0044', 'E0090', 'E0090', 'E0090', 'E0090', 'E0091', 'E0091', 'E0091', 'E0091', 'E0159', 'E0164', 'E0219', 'E0219', 'E0219', 'E0226', 'E0230', 'E0230', 'E0230', 'E0271', 'E0272', 'E0272', 'E0291', 'E0291', 'E0291', 'E0362', 'E0362', 'E0400', 'E0400', 'E0400', 'E0432', 'E0446', 'E0446', 'E0446', 'E0481', 'E0494']","['U3690', 'U2251', 'U4053', 'U5934', 'U6860', 'U1904', 'U1051']",0.41
U0092,Jimmy Graves,65,"Istanbul, Turkey","['Sports', 'Music']","['E0004', 'E0007', 'E0075', 'E0075', 'E0103', 'E0111', 'E0111', 'E0133', 'E0133', 'E0146', 'E0146', 'E0259', 'E0259', 'E0273', 'E0273', 'E0289', 'E0290', 'E0290', 'E0299', 'E0299', 'E0324', 'E0324', 'E0324', 'E0324', 'E0332', 'E0373', 'E0394', 'E0397', 'E0397', 'E0412', 'E0449', 'E0451', 'E0468', 'E0468', 'E0468', 'E0476', 'E0476']","['U1355', 'U0981', 'U3633', 'U2814', 'U3306', 'U6407', 'U2263', 'U6078', 'U0512', 'U3507', 'U6333', 'U1571', 'U4295']",0.21
U0093,Calvin Lee,42,"São Paulo, Brazil",['Sports'],"['E0114', 'E0115', 'E0115', 'E0115', 'E0118', 'E0118', 'E0118', 'E0178', 'E0292', 'E0292', 'E0408', 'E0410', 'E0410', 'E0410', 'E0413', 'E0413', 'E0415', 'E0427', 'E0456', 'E0487']","['U2343', 'U5197', 'U3128', 'U0538', 'U1926', 'U1563', 'U2733', 'U6573', 'U6238', 'U1451', 'U5881', 'U6754', 'U6157', 'U4665']",0.55
U0094,Alexandra Ross,33,"Tokyo, Japan","['Food', 'Literature', 'Theater']","['E0049', 'E0049', 'E0049', 'E0049', 'E0049', 'E0134', 'E0144', 'E0144', 'E0164', 'E0230', 'E0243', 'E0271', 'E0316', 'E0316', 'E0327', 'E0357', 'E0357', 'E0415', 'E0415', 'E0432', 'E0432', 'E0432', 'E0432', 'E0442', 'E0444', 'E0444']","['U1753', 'U4546', 'U2858', 'U4264', 'U5155', 'U1865']",0.43
U0095,Summer Johnson,32,"Bangkok, Thailand","['Art', 'Film', 'Theater']","['E0005', 'E0019', 'E0019', 'E0069', 'E0069', 'E0069', 'E0203', 'E0212', 'E0212', 'E0212', 'E0232', 'E0261', 'E0261', 'E0269', 'E0269', 'E0274', 'E0274', 'E0274', 'E0276', 'E0276', 'E0326', 'E0326', 'E0338', 'E0338', 'E0338', 'E0360', 'E0423', 'E0463', 'E0471']","['U6956', 'U4927', 'U5612', 'U6015', 'U0922', 'U6304', 'U3778', 'U1372', 'U3924', 'U1292', 'U2503', 'U0526', 'U6782', 'U6891', 'U3093', 'U6503']",0.47
U0096,Tara Smith,40,"São Paulo, Brazil",['Film'],"['E0044', 'E0049', 'E0118', 'E0118', 'E0118', 'E0118', 'E0118', 'E0134', 'E0135', 'E0139', 'E0139', 'E0139', 'E0195', 'E0201', 'E0201', 'E0238', 'E0238', 'E0255', 'E0389', 'E0390', 'E0390', 'E0413', 'E0414', 'E0487', 'E0487', 'E0487']","['U1244', 'U4358', 'U3337', 'U4582', 'U3418']",0.38
